ID_ATIV_ECON_ESTABELECIMENTO;LATITUDE;LONGITUDE
384190;-199.226.105;-43.940.276
387077;-198.419.937;-439.245.586
385509;-198.049.409;-439.595.951
385812;-199.490.275;-439.251.943
382670;-19.821.705;-439.909.804
383622;-198.936.513;-4.396.998
383911;-199.051.088;-439.320.524
383917;-19.896.217;-439.452.891
384213;-199.945.581;-440.459.694
385163;-19.898.325;-440.135.755
385834;-199.162.948;-439.182.816
386155;-198.991.391;-439.212.264
386470;-19.946.142;-439.549.652
382369;-199.299.992;-440.050.276
382694;-199.201.427;-439.351.021
383013;-199.282.311;-44.007.908
383314;-198.270.377;-439.760.947
384235;-19.852.177;-439.069.087
384872;-199.404.754;-439.452.073
385193;-198.464.555;-439.792.279
385194;-198.862.276;-439.198.018
386881;-198.809.841;-439.283.326
383026;-198.715.572;-439.950.758
384570;-199.931.948;-440.011.274
384881;-199.382.245;-439.407.784
384898;-198.571.683;-439.478.178
386760;-198.951.602;-440.001.618
386774;-198.965.851;-440.036.033
386190;-199.255.829;-439.527.897
386196;-200.029.578;-440.355.291
386514;-198.251.628;-439.996.711
382398;-199.675.188;-439.623.811
383372;-199.013.864;-440.100.671
383982;-199.866.874;-44.002.014
385587;-198.727.857;-439.069.342
385898;-199.057.446;-439.710.721
382757;-199.233.531;-43.939.773
383997;-199.167.084;-439.734.296
386803;-198.776.513;-439.091.956
386240;-199.378.158;-439.368.155
386244;-198.949.079;-43.911.637
383081;-198.884.578;-439.304.315
383717;-199.692.604;-43.970.022
384315;-198.631.186;-439.515.548
384641;-199.356.263;-439.816.079
385932;-199.185.571;-439.378.025
383424;-199.416.017;-439.396.022
383430;-199.741.654;-440.131.353
385285;-198.317.872;-439.672.948
385322;-20.006.825;-440.351.382
386271;-199.182.975;-438.815.226
383120;-198.169.044;-438.909.266
383442;-199.905.497;-439.602.596
383452;-19.786.464;-43.979.527
391642;-199.139.798;-439.404.851
388456;-199.764.262;-439.752.874
389095;-198.877.212;-439.081.853
389736;-198.542.903;-43.925.181
390358;-198.325.745;-439.294.576
391664;-198.891.558;-43.983.062
392053;-199.489.348;-439.312.899
392054;-19.932.138;-439.441.914
388485;-199.159.715;-438.921.433
390394;-199.358.377;-439.396.468
390397;-198.948.487;-43.898.423
390709;-199.444.747;-440.082.709
391352;-199.014.845;-439.411.837
391354;-199.233.531;-43.939.773
392177;-199.183.857;-440.019.021
387550;-199.386.192;-439.336.176
387873;-199.747.419;-439.978.293
389132;-199.167.419;-43.932.403
389769;-198.553.281;-439.086.386
390721;-200.005.606;-440.335.289
392208;-200.229.026;-440.246.058
388210;-199.377.852;-439.396.384
388213;-198.842.816;-439.967.121
389154;-198.811.789;-439.272.578
389473;-198.678.664;-439.950.118
389479;-19.900.494;-439.253.917
391068;-198.945.854;-439.259.692
391398;-199.343.836;-439.429.006
387907;-199.060.684;-439.088.456
388531;-199.346.515;-439.332.846
388533;-199.217.543;-439.447.993
388858;-200.135.888;-440.311.214
388859;-199.677.269;-439.786.889
389168;-198.394.354;-439.318.351
389803;-199.255.879;-439.238.805
390453;-199.200.215;-439.751.073
390754;-198.719.578;-439.297.823
392098;-198.413.229;-439.332.395
387293;-198.765.417;-43.931.516
387929;-199.143.756;-439.267.173
389517;-199.276.333;-439.280.034
391434;-197.980.765;-439.753.714
391438;-200.253.141;-440.279.179
391769;-19.984.081;-440.103.554
391770;-198.751.155;-439.927.436
391771;-199.688.452;-43.959.791
391772;-199.255.829;-439.527.897
391773;-198.751.155;-439.927.436
391774;-199.255.829;-439.527.897
391775;-199.688.452;-43.959.791
391776;-19.984.081;-440.103.554
387627;-199.282.258;-439.414.484
387631;-199.731.041;-439.764.617
389523;-200.024.815;-44.003.799
389844;-198.457.178;-439.995.836
390484;-199.276.333;-439.280.034
391781;-19.939.033;-439.375.617
388289;-198.659.627;-439.236.364
389238;-199.217.956;-439.489.858
389556;-199.470.193;-440.009.284
390505;-199.151.143;-43.940.443
390818;-199.358.903;-439.367.408
391145;-199.756.185;-439.920.888
391146;-199.183.857;-440.019.021
389254;-199.504.321;-439.716.186
389878;-198.912.253;-439.381.809
389884;-199.139.841;-439.197.623
390834;-199.407.141;-439.342.101
391153;-198.900.183;-440.009.465
391823;-19.941.447;-440.199.595
392193;-199.398.984;-439.318.961
392195;-199.398.984;-439.318.961
388947;-199.185.571;-439.378.025
389599;-198.436.362;-439.501.259
391979;-198.494.963;-439.430.167
388969;-199.150.473;-440.051.064
389288;-199.778.953;-439.920.449
389298;-199.244.511;-439.827.527
390569;-198.893.562;-440.075.201
387410;-198.842.816;-439.967.121
388041;-198.888.514;-439.240.225
388997;-199.254.786;-439.500.059
388998;-199.271.177;-439.352.672
391216;-1.994.945;-440.001.328
389024;-199.177.559;-4.391.091
389333;-199.763.249;-439.717.068
389965;-199.115.119;-439.049.381
389973;-199.533.701;-43.930.688
389976;-198.007.273;-439.538.745
391583;-199.992.054;-439.678.312
389034;-198.024.934;-439.628.649
389036;-198.004.155;-439.958.786
390619;-198.617.439;-439.082.752
391608;-198.966.333;-440.102.253
388100;-199.755.032;-440.132.999
388420;-19.928.111;-439.596.885
389060;-199.370.906;-439.378.834
389682;-198.704.783;-439.108.606
390645;-198.253.176;-439.830.957
390652;-199.080.015;-440.006.489
391291;-199.121.192;-439.688.454
387171;-199.358.377;-439.396.468
387502;-19.923.008;-439.416.943
388759;-198.731.839;-439.534.449
388760;-198.362.187;-439.186.655
389707;-198.842.816;-439.967.121
390337;-199.233.531;-43.939.773
390656;-19.860.882;-439.503.349
390978;-199.128.467;-438.934.809
381869;-199.248.104;-439.470.704
377078;-198.559.716;-439.304.407
378030;-199.040.958;-439.971.808
378046;-199.857.921;-44.012.793
378351;-199.307.156;-439.433.746
378066;-198.194.334;-439.634.224
378374;-199.364.854;-439.661.733
379014;-199.360.027;-440.047.162
379023;-199.648.415;-439.846.857
380625;-199.293.182;-439.449.302
380929;-198.966.333;-440.102.253
381277;-199.741.482;-439.665.179
381588;-198.882.533;-439.265.511
382096;-198.705.456;-439.762.386
382097;-198.593.307;-439.599.031
382098;-19.814.726;-439.661.857
377766;-19.840.124;-43.913.932
378078;-197.880.572;-43.976.243
378085;-199.018.096;-440.050.489
378396;-199.573.782;-439.890.422
379350;-199.786.436;-440.485.452
380314;-198.396.478;-439.332.774
380635;-198.447.802;-439.793.573
380643;-198.809.841;-439.283.326
380957;-198.466.261;-439.668.874
381291;-198.689.631;-439.930.552
381609;-199.064.632;-439.791.167
378728;-199.049.541;-439.370.273
379058;-199.571.651;-439.659.182
379371;-198.838.628;-439.395.997
380024;-198.796.811;-439.279.013
381625;-199.757.611;-440.143.761
377794;-199.999.351;-439.699.838
379083;-199.398.159;-439.392.273
377194;-198.278.433;-440.117.207
377492;-199.375.589;-439.823.615
377502;-198.409.673;-439.865.386
378453;-199.384.716;-439.342.575
378765;-198.423.447;-439.755.119
379087;-199.272.193;-439.630.253
379102;-198.809.841;-439.283.326
379413;-199.741.482;-439.665.179
380054;-198.464.555;-439.792.279
380060;-199.337.206;-439.717.072
381351;-19.935.831;-439.594.193
377524;-199.937.782;-440.233.222
378472;-199.412.758;-43.931.277
378792;-198.268.443;-439.866.846
378797;-199.217.543;-439.447.993
380076;-199.192.581;-440.213.654
380390;-198.431.885;-439.565.294
380403;-198.299.915;-439.259.647
381040;-198.962.505;-4.390.653
381378;-199.167.419;-43.932.403
382043;-198.281.137;-439.866.742
382044;-199.678.594;-439.508.013
377546;-199.202.497;-439.210.977
377859;-199.025.353;-440.196.824
378497;-199.671.836;-43.980.788
378501;-198.741.165;-439.883.188
378820;-199.365.019;-439.315.981
379453;-198.646.048;-439.075.023
379767;-19.861.806;-439.159.717
380092;-199.386.455;-439.119.411
380727;-19.921.325;-439.142.214
380744;-198.997.227;-439.123.687
381059;-198.460.286;-439.765.992
377247;-198.118.817;-439.958.167
378506;-198.692.353;-439.884.299
379150;-199.152.295;-439.932.211
379794;-199.168.667;-439.879.003
381076;-199.226.216;-439.378.314
382100;-198.600.719;-439.620.455
382112;-198.152.539;-439.696.626
377270;-199.540.636;-439.857.179
377588;-198.373.712;-439.480.678
381090;-198.708.528;-439.850.097
381887;-198.967.194;-439.983.804
378239;-198.911.089;-439.937.531
380477;-199.182.295;-439.397.663
381125;-198.392.585;-439.674.528
381443;-199.426.434;-439.299.187
381907;-199.489.786;-439.992.343
377302;-19.926.803;-439.365.174
377612;-199.323.071;-439.409.218
378572;-199.669.946;-439.583.534
378578;-199.382.453;-439.382.919
378888;-19.938.997;-439.026.401
378894;-199.756.214;-439.751.097
379545;-19.913.451;-439.646.148
381133;-198.522.018;-439.081.716
381934;-198.298.123;-43.971.758
377639;-199.719.445;-43.975.775
378280;-198.972.645;-439.560.473
378914;-198.156.566;-440.020.617
380199;-199.326.262;-440.234.107
377339;-199.069.632;-439.514.669
377352;-199.394.037;-439.820.332
378620;-199.449.076;-439.782.178
379252;-198.125.864;-439.684.513
379568;-198.774.274;-440.123.351
379575;-199.320.579;-439.067.912
379885;-198.288.016;-439.322.124
380531;-199.279.683;-439.193.324
380846;-198.152.539;-439.696.626
381168;-198.708.528;-439.850.097
381176;-199.907.122;-439.894.297
381181;-199.273.761;-439.526.319
377050;-198.708.593;-43.977.504
378958;-198.967.531;-43.902.538
379281;-199.179.122;-439.108.329
380238;-198.633.295;-439.459.414
377384;-199.565.182;-440.039.419
377694;-199.740.672;-440.212.982
378650;-198.949.079;-43.911.637
378966;-198.897.046;-439.588.354
379297;-199.407.141;-439.342.101
379929;-199.321.675;-439.370.587
379943;-198.939.803;-439.646.119
380572;-198.356.142;-438.865.091
380899;-198.089.576;-440.020.832
401431;-198.732.584;-439.873.422
401447;-19.918.957;-439.473.772
401485;-199.931.948;-440.011.274
397377;-199.226.105;-43.940.276
397706;-198.732.584;-439.873.422
398335;-199.213.762;-440.059.765
398641;-198.403.708;-439.749.347
398964;-198.636.038;-439.547.231
400194;-19.937.394;-439.443.685
400511;-198.634.365;-438.963.933
401507;-199.571.271;-439.637.343
397718;-199.570.573;-439.305.225
398674;-197.859.359;-439.490.128
400227;-198.715.572;-439.950.758
400536;-199.398.662;-439.083.051
402293;-199.219.898;-439.686.776
399633;-199.331.305;-440.082.779
399925;-198.928.919;-439.690.395
400243;-1.988.504;-439.027.492
400552;-199.512.067;-439.875.067
400857;-199.938.164;-440.234.278
401545;-199.201.427;-439.351.021
397433;-199.426.967;-440.181.413
398401;-199.185.571;-439.378.025
399936;-199.185.571;-439.378.025
400251;-198.978.001;-43.897.992
401550;-199.522.963;-439.379.594
401560;-199.304.115;-439.513.723
398094;-199.450.728;-439.402.223
398732;-199.260.051;-439.425.447
399966;-198.958.631;-439.345.554
400590;-199.017.691;-439.211.809
400899;-198.700.576;-439.797.512
400913;-199.917.064;-440.553.277
401216;-19.923.008;-439.416.943
397473;-199.584.894;-439.992.224
397800;-198.714.813;-440.106.303
398107;-198.561.267;-43.976.522
398429;-199.185.571;-439.378.025
399375;-199.261.022;-439.183.799
402238;-19.938.997;-439.026.401
402251;-198.906.935;-439.391.618
401605;-199.250.301;-4.393.764
397506;-19.960.727;-439.637.157
397820;-199.379.964;-439.227.878
397824;-198.906.935;-439.391.618
400002;-198.402.787;-438.976.415
400322;-198.934.896;-43.897.847
400945;-199.109.127;-439.260.469
400949;-199.196.242;-439.595.079
401875;-199.316.151;-439.688.574
402254;-198.238.978;-439.965.192
402265;-199.945.581;-440.459.694
397833;-199.548.344;-439.976.592
398154;-19.858.254;-438.706.911
398478;-198.756.815;-439.827.431
398783;-199.120.954;-439.432.429
399087;-199.142.953;-439.886.957
402284;-198.458.574;-439.771.949
401632;-198.156.566;-440.020.617
399113;-198.706.234;-440.014.761
399735;-199.248.688;-439.660.116
400029;-19.916.295;-439.615.547
400353;-19.958.889;-439.733.093
400977;-198.199.612;-440.034.439
401304;-198.460.286;-439.765.992
401664;-199.201.427;-439.351.021
398518;-198.112.878;-439.685.301
399757;-198.140.882;-43.965.731
400994;-198.143.197;-439.588.082
401010;-199.281.198;-439.473.471
401315;-198.584.556;-439.198.123
401316;-199.512.067;-439.875.067
402081;-199.666.469;-439.727.326
401685;-199.186.817;-438.785.493
401688;-199.213.826;-439.717.153
399157;-199.917.064;-440.553.277
401026;-198.725.355;-440.098.436
401956;-19.932.874;-439.257.124
397608;-198.367.646;-439.718.757
398553;-198.826.953;-439.285.243
399798;-19.877.397;-439.341.027
400737;-199.569.655;-439.418.626
401359;-199.950.933;-440.510.998
402126;-199.318.017;-440.150.289
397623;-1.991.448;-439.257.953
398574;-19.930.635;-439.649.916
399185;-199.440.127;-439.840.632
399818;-199.132.278;-439.409.232
399830;-198.416.465;-439.209.809
399832;-197.891.912;-439.792.056
401383;-19.855.978;-438.997.351
402151;-199.281.198;-439.473.471
397638;-197.897.345;-439.706.893
398284;-199.146.776;-439.819.736
399220;-198.347.168;-439.557.697
400446;-199.050.808;-439.767.011
401085;-198.906.903;-440.110.114
401397;-199.045.284;-440.125.371
402031;-198.460.286;-439.765.992
402172;-199.900.259;-439.915.588
397326;-198.965.851;-440.036.033
398606;-198.523.971;-439.322.089
398915;-199.740.672;-440.212.982
401090;-199.963.441;-43.992.898
401094;-198.868.278;-439.058.435
401099;-199.269.224;-439.335.719
401426;-198.598.602;-43.980.716
401449;-19.874.673;-439.184.904
399247;-199.081.254;-439.614.931
399560;-198.817.298;-440.077.064
392283;-198.060.807;-439.897.855
392590;-199.670.814;-439.616.132
392911;-198.949.963;-439.428.227
394526;-199.703.649;-439.574.116
395463;-19.822.566;-43.924.341
396099;-199.353.974;-440.058.034
396434;-198.609.224;-439.476.707
397147;-199.348.017;-440.125.035
392614;-199.182.975;-438.815.226
393583;-198.274.831;-439.722.178
395170;-199.285.419;-440.035.762
396450;-199.763.249;-439.717.068
392312;-198.883.315;-439.449.262
393271;-198.036.221;-439.825.321
393290;-198.618.912;-439.030.874
393608;-19.888.971;-439.951.908
393929;-199.136.125;-439.139.257
395190;-199.677.269;-439.786.889
395818;-198.401.618;-439.269.311
392647;-199.466.001;-439.458.187
393292;-198.169.935;-439.849.152
394583;-199.211.618;-439.463.444
395211;-199.263.795;-43.992.906
395836;-198.670.855;-439.818.346
396502;-198.347.168;-439.557.697
397166;-199.139.221;-439.695.155
397175;-199.091.283;-439.630.804
392354;-198.809.841;-439.283.326
393321;-198.743.441;-439.261.621
394271;-198.014.786;-439.691.701
394280;-199.849.228;-440.309.946
394903;-198.756.823;-439.470.094
395215;-197.945.769;-439.741.513
392367;-199.519.327;-439.541.869
393030;-198.745.354;-439.939.831
393674;-199.586.297;-439.500.656
394927;-199.084.856;-440.161.045
395878;-199.776.359;-440.430.335
396208;-200.054.873;-440.395.906
392388;-19.922.634;-440.105.622
392396;-199.781.034;-440.495.302
395913;-198.709.788;-440.036.654
396550;-198.910.972;-439.487.417
396558;-19.965.247;-439.989.743
396881;-198.667.854;-43.984.353
392412;-199.367.331;-439.274.727
392741;-199.398.984;-439.318.961
395281;-198.709.788;-440.036.654
395282;-199.084.384;-439.986.218
395599;-199.358.377;-439.396.468
396240;-198.900.611;-439.282.338
396891;-199.489.786;-439.992.343
392755;-198.228.312;-439.603.262
392756;-198.327.507;-440.162.632
393074;-198.670.855;-439.818.346
395296;-199.008.153;-439.030.585
395934;-198.941.786;-438.875.828
396913;-198.949.549;-439.358.176
392462;-198.809.841;-439.283.326
393103;-200.115.152;-44.033.157
393421;-198.460.286;-439.765.992
393427;-198.589.858;-438.927.775
394055;-198.093.243;-439.558.795
392470;-198.301.044;-43.987.464
393443;-199.015.724;-439.344.085
395018;-199.295.524;-440.003.203
395348;-198.000.612;-439.542.342
395979;-199.233.439;-439.370.251
397101;-199.201.427;-439.351.021
392816;-198.539.317;-439.831.829
393130;-199.118.085;-44.021.598
393794;-19.957.272;-439.386.552
396011;-199.064.632;-439.791.167
396980;-199.033.884;-440.053.669
392509;-199.196.406;-439.315.824
392521;-199.441.832;-439.838.821
392840;-199.273.906;-43.936.742
393154;-199.081.213;-440.195.162
393813;-198.405.189;-439.703.448
394741;-198.361.555;-439.313.631
397002;-199.299.983;-439.753.012
397005;-199.777.939;-440.137.931
394458;-19.866.484;-439.456.828
395716;-199.838.993;-440.496.574
396693;-198.008.324;-439.375.687
397023;-199.215.955;-439.503.073
392551;-199.311.344;-439.570.593
392880;-19.866.484;-439.456.828
395418;-197.995.836;-439.839.528
396378;-198.159.045;-439.768.123
397046;-199.168.667;-439.879.003
392575;-199.072.087;-438.928.862
393862;-19.887.178;-43.905.746
393867;-20.006.825;-440.351.382
393868;-199.358.377;-439.396.468
394498;-199.439.461;-439.815.995
394815;-199.426.941;-439.354.543
395444;-198.627.433;-438.918.197
396078;-199.036.033;-438.869.338
396090;-198.800.767;-439.240.281
408092;-198.302.436;-438.687.338
408404;-199.837.734;-440.036.387
408717;-199.426.434;-439.299.187
409036;-199.202.497;-439.210.977
404940;-199.825.345;-440.313.563
404941;-199.051.639;-439.745.848
404952;-197.965.085;-439.847.844
405591;-199.973.042;-439.845.535
405892;-198.693.121;-439.497.722
406207;-199.216.978;-439.386.879
406535;-199.826.768;-440.108.948
408754;-198.630.171;-439.762.656
406225;-199.244.718;-439.194.456
407181;-199.424.319;-43.952.551
407495;-197.860.218;-439.777.619
408755;-199.137.888;-43.939.243
409906;-199.756.185;-439.920.888
405301;-197.888.689;-439.832.492
407501;-199.672.335;-439.635.733
407813;-198.658.196;-440.071.434
407826;-199.821.725;-44.047.634
408144;-199.911.429;-439.589.445
408152;-19.930.056;-439.822.412
408471;-198.469.288;-438.911.058
409410;-19.906.044;-439.350.475
406266;-199.221.403;-439.438.825
406901;-199.520.203;-439.273.581
408167;-19.918.464;-43.926.551
408170;-19.923.404;-439.360.571
409167;-199.225.218;-439.363.877
409170;-199.132.278;-439.409.232
405344;-199.358.523;-439.149.009
406930;-199.081.254;-439.614.931
407244;-19.915.841;-439.275.689
407537;-199.166.397;-439.185.661
407544;-199.276.333;-439.280.034
409446;-199.569.655;-439.418.626
405045;-198.159.736;-43.982.888
406947;-198.816.091;-439.288.396
407272;-198.670.855;-439.818.346
407878;-199.384.716;-439.342.575
408518;-199.072.087;-438.928.862
406323;-200.010.107;-440.084.828
408228;-199.157.411;-439.417.613
408230;-199.240.132;-439.997.747
408548;-199.277.789;-439.025.205
409857;-200.010.107;-440.084.828
405728;-198.399.627;-43.912.237
406042;-199.398.894;-439.374.651
406354;-199.649.659;-439.595.121
406675;-199.389.459;-439.270.599
408567;-198.017.404;-439.713.515
408883;-199.479.161;-439.755.933
409509;-19.894.145;-439.032.383
409871;-198.660.898;-43.933.744
405424;-199.390.626;-440.233.368
